2024-08-22 19:21:46,709 INFO    wandb-upload_1:8707 [upload_job.py:push():131] Uploaded file /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_6/starter/wandb/run-20240822_192141-5iw8azuj/files/output.log
2024-08-22 19:21:46,895 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: poll_exit
2024-08-22 19:21:46,895 DEBUG   SenderThread:8707 [sender.py:send_request():405] send_request: poll_exit
2024-08-22 19:21:47,105 INFO    wandb-upload_4:8707 [upload_job.py:push():131] Uploaded file /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_6/starter/wandb/run-20240822_192141-5iw8azuj/files/conda-environment.yaml
2024-08-22 19:21:47,310 INFO    Thread-11 (_thread_body):8707 [sender.py:transition_state():613] send defer: 11
2024-08-22 19:21:47,311 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: defer
2024-08-22 19:21:47,311 INFO    HandlerThread:8707 [handler.py:handle_request_defer():172] handle defer: 11
2024-08-22 19:21:47,312 DEBUG   SenderThread:8707 [sender.py:send_request():405] send_request: defer
2024-08-22 19:21:47,312 INFO    SenderThread:8707 [sender.py:send_request_defer():609] handle sender defer: 11
2024-08-22 19:21:47,312 INFO    SenderThread:8707 [file_pusher.py:join():178] waiting for file pusher
2024-08-22 19:21:47,314 INFO    SenderThread:8707 [sender.py:transition_state():613] send defer: 12
2024-08-22 19:21:47,314 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: defer
2024-08-22 19:21:47,314 INFO    HandlerThread:8707 [handler.py:handle_request_defer():172] handle defer: 12
2024-08-22 19:21:47,315 DEBUG   SenderThread:8707 [sender.py:send_request():405] send_request: defer
2024-08-22 19:21:47,315 INFO    SenderThread:8707 [sender.py:send_request_defer():609] handle sender defer: 12
2024-08-22 19:21:47,315 INFO    SenderThread:8707 [file_stream.py:finish():595] file stream finish called
2024-08-22 19:21:47,484 INFO    SenderThread:8707 [file_stream.py:finish():599] file stream finish is done
2024-08-22 19:21:47,484 INFO    SenderThread:8707 [sender.py:transition_state():613] send defer: 13
2024-08-22 19:21:47,485 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: defer
2024-08-22 19:21:47,485 INFO    HandlerThread:8707 [handler.py:handle_request_defer():172] handle defer: 13
2024-08-22 19:21:47,485 DEBUG   SenderThread:8707 [sender.py:send_request():405] send_request: defer
2024-08-22 19:21:47,485 INFO    SenderThread:8707 [sender.py:send_request_defer():609] handle sender defer: 13
2024-08-22 19:21:47,485 INFO    SenderThread:8707 [sender.py:transition_state():613] send defer: 14
2024-08-22 19:21:47,486 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: defer
2024-08-22 19:21:47,486 INFO    HandlerThread:8707 [handler.py:handle_request_defer():172] handle defer: 14
2024-08-22 19:21:47,486 DEBUG   SenderThread:8707 [sender.py:send():378] send: final
2024-08-22 19:21:47,486 DEBUG   SenderThread:8707 [sender.py:send():378] send: footer
2024-08-22 19:21:47,486 DEBUG   SenderThread:8707 [sender.py:send_request():405] send_request: defer
2024-08-22 19:21:47,486 INFO    SenderThread:8707 [sender.py:send_request_defer():609] handle sender defer: 14
2024-08-22 19:21:47,486 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: poll_exit
